run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.025031,200,7.845282
1,200,0.01886,200,7.812237
2,200,0.023407,200,7.773197
3,200,0.026194,200,17.81565
4,200,0.022151,200,7.889883
5,200,0.025717,200,6.854343
6,200,0.02405,200,7.957645
