run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.021666,400,6.027317
1,200,0.019873,400,6.023988
2,200,0.016431,400,6.026643
3,200,0.019031,400,6.021228
4,200,0.018595,400,6.024662
5,200,0.01775,400,6.025116
6,200,0.018824,400,6.027713
