run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.030299,408,30.002564
1,200,0.024251,408,30.002507
2,200,0.025066,408,30.003796
3,200,0.029906,408,30.002337
4,200,0.023302,408,30.002142
5,200,0.030147,408,30.002457
6,200,0.026353,408,30.002077
