run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.023563,200,7.810399
1,200,0.025005,200,7.765695
2,200,0.021352,200,8.675724
3,200,0.021699,200,7.864178
4,200,0.025954,200,7.739208
5,200,0.025474,200,7.912962
6,200,0.023292,200,8.725684
