run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.026443,400,6.027085
1,200,0.019067,400,6.025387
2,200,0.018663,400,6.02179
3,200,0.01937,400,6.021052
4,200,0.017762,400,6.023863
5,200,0.017661,400,6.022575
6,200,0.020854,400,6.024936
