run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.022309,400,6.02613
1,200,0.022814,400,6.02415
2,200,0.020366,400,6.030108
3,200,0.020357,400,6.02304
4,200,0.018353,400,6.024988
5,200,0.021157,400,6.023975
6,200,0.018477,400,6.023115
