run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.023536,200,6.177426
1,200,0.017794,200,6.401283
2,200,0.026501,408,30.00248
3,200,0.017918,200,10.049565
4,200,0.028578,200,13.357837
5,200,0.025662,200,6.324159
6,200,0.020973,200,6.624372
